KEY,DATE,Actual_Sales,Predicted_Sales,Raw_Prediction,Absolute_Error,Percent_Error,DISCOUNT,is_eoss,Discount_Bin
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_OLIVE_Regular,2025-01-12,2.0,0.37907686829566956,0.37907686829566956,1.6209231317043304,81.04575135645973,0.676915974145891,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_OLIVE_Regular,2025-01-19,1.0,0.0,0.0,1.0,99.99900000999989,0.4456987710774507,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_OLIVE_Regular,2025-01-26,1.0,0.0,0.0,1.0,99.99900000999989,0.5,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_OLIVE_Regular,2025-02-02,2.0,0.0,0.0,2.0,99.99950000249999,0.4845916689503974,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_OLIVE_Regular,2025-02-09,4.0,0.0,0.0,4.0,99.99975000062501,0.3659394027254277,0.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_OLIVE_Regular,2025-02-16,1.0,0.0,0.0,1.0,99.99900000999989,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2024-12-22,1.0,5.046525001525879,5.046525001525879,4.046525001525879,404.6484536680512,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2024-12-29,1.0,4.757368087768555,4.757368087768555,3.7573680877685547,375.733051446341,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-01-05,0.0,4.622203826904297,4.622203826904297,4.622203826904297,46222038.26904296,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-01-12,1.0,4.4808244705200195,4.4808244705200195,3.4808244705200195,348.0789662623393,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-01-19,0.0,4.133401870727539,4.133401870727539,4.133401870727539,41334018.70727538,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-01-26,2.0,3.788822650909424,3.788822650909424,1.7888226509094238,89.44068534204447,0.5,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-02-02,3.0,3.4953527450561523,3.4953527450561523,0.49535274505615234,16.51170312952798,0.35999933326666,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-02-09,0.0,3.322521924972534,3.322521924972534,3.322521924972534,33225219.24972534,0.5299974999999999,0.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SUITS_NAVY_FULL SLEEVE,2025-02-16,0.0,3.095818519592285,3.095818519592285,3.095818519592285,30958185.19592285,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2024-12-22,3.0,0.0,0.0,3.0,99.99966666777777,0.4275502704909666,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2024-12-29,2.0,0.0,0.0,2.0,99.99950000249999,0.2923053247152969,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-01-05,1.0,0.0,0.0,1.0,99.99900000999989,0.2999999999999999,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-01-12,2.0,0.0,0.0,2.0,99.99950000249999,0.705,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-01-19,1.0,0.0,0.0,1.0,99.99900000999989,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-02-09,1.0,0.0,0.0,1.0,99.99900000999989,0.5,0.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_PETROL_Regular,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2024-12-22,0.0,6.964221954345703,6.964221954345703,6.964221954345703,69642219.54345703,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2024-12-29,0.0,6.946955680847168,6.946955680847168,6.946955680847168,69469556.80847168,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-01-05,0.0,6.769093036651611,6.769093036651611,6.769093036651611,67690930.36651611,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-01-12,0.0,6.558210372924805,6.558210372924805,6.558210372924805,65582103.72924805,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-01-19,0.0,6.183981895446777,6.183981895446777,6.183981895446777,61839818.95446777,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-01-26,0.0,5.609123229980469,5.609123229980469,5.609123229980469,56091232.29980469,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-02-02,0.0,5.216903209686279,5.216903209686279,5.216903209686279,52169032.096862786,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-02-09,0.0,4.663285255432129,4.663285255432129,4.663285255432129,46632852.55432128,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_NAVY_SHORT_SLEEVE,2025-02-16,0.0,4.368251800537109,4.368251800537109,4.368251800537109,43682518.00537109,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2024-12-22,0.0,5.813694477081299,5.813694477081299,5.813694477081299,58136944.77081299,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2024-12-29,0.0,5.8684282302856445,5.8684282302856445,5.8684282302856445,58684282.302856445,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-01-05,0.0,5.442621231079102,5.442621231079102,5.442621231079102,54426212.310791016,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-01-12,0.0,5.806746959686279,5.806746959686279,5.806746959686279,58067469.59686279,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-01-19,0.0,5.961942672729492,5.961942672729492,5.961942672729492,59619426.72729492,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-01-26,0.0,5.527638912200928,5.527638912200928,5.527638912200928,55276389.12200928,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-02-02,0.0,5.157573699951172,5.157573699951172,5.157573699951172,51575736.99951171,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-02-09,0.0,5.027985572814941,5.027985572814941,5.027985572814941,50279855.72814941,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TRACK PANT_YELLOW_SHORT_SLEEVE,2025-02-16,0.0,4.524273872375488,4.524273872375488,4.524273872375488,45242738.723754875,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2024-12-22,0.0,0.9614880084991455,0.9614880084991455,0.9614880084991455,9614880.084991453,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2024-12-29,0.0,0.7705007791519165,0.7705007791519165,0.7705007791519165,7705007.791519165,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-01-05,0.0,0.8385440707206726,0.8385440707206726,0.8385440707206726,8385440.707206726,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-01-12,0.0,0.95573890209198,0.95573890209198,0.95573890209198,9557389.020919798,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-01-19,0.0,0.7430020570755005,0.7430020570755005,0.7430020570755005,7430020.570755005,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-01-26,0.0,0.36705389618873596,0.36705389618873596,0.36705389618873596,3670538.9618873596,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-02-02,0.0,0.30024662613868713,0.30024662613868713,0.30024662613868713,3002466.261386871,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-02-09,0.0,0.1912688910961151,0.1912688910961151,0.1912688910961151,1912688.9109611511,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_BEIGE_FULL SLEEVE,2025-02-16,0.0,0.18119493126869202,0.18119493126869202,0.18119493126869202,1811949.3126869202,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2024-12-22,4.0,4.776632308959961,4.776632308959961,0.7766323089599609,19.415759184601065,0.1378607151787946,1.0,10-15%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2024-12-29,7.0,5.038241386413574,5.038241386413574,1.9617586135864258,28.025083015401776,0.3087601239129623,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-01-05,4.0,6.234925746917725,6.234925746917725,2.2349257469177246,55.87300399043315,0.2999999999999999,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-01-12,10.0,5.892742156982422,5.892742156982422,4.107257843017578,41.072537357638424,0.3199999999999999,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-01-19,5.0,5.710246562957764,5.710246562957764,0.7102465629577637,14.204902849349576,0.4600000000000001,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-01-26,4.0,5.104266166687012,5.104266166687012,1.1042661666870117,27.60658515071242,0.45,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-02-02,3.0,4.450355529785156,4.450355529785156,1.4503555297851562,48.34502317609462,0.3666666666666666,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-02-09,3.0,4.272111892700195,4.272111892700195,1.2721118927001953,42.40358841137847,0.2214680384871867,0.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_NAVY_FULL SLEEVE,2025-02-16,0.0,4.109356880187988,4.109356880187988,4.109356880187988,41093568.801879875,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2024-12-22,0.0,1.2768980264663696,1.2768980264663696,1.2768980264663696,12768980.264663694,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2024-12-29,0.0,1.402011752128601,1.402011752128601,1.402011752128601,14020117.52128601,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-01-05,1.0,1.6682753562927246,1.6682753562927246,0.6682753562927246,66.82686736059885,1.0,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-01-12,1.0,0.9967764616012573,0.9967764616012573,0.0032235383987426758,0.3223506163681039,0.0,1.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-01-19,2.0,1.1216500997543335,1.1216500997543335,0.8783499002456665,43.91727542590619,0.7307633117882426,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-01-26,2.0,0.46862754225730896,0.46862754225730896,1.531372457742691,76.56824004593432,0.5,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-02-02,2.0,0.260558158159256,0.260558158159256,1.739441841840744,86.97165723375103,0.6230686365035395,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-02-09,0.0,0.08087386935949326,0.08087386935949326,0.08087386935949326,808738.6935949324,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_TROUSER_BLACK_Regular,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2024-12-22,6.0,3.109598159790039,3.109598159790039,2.890401840209961,48.17328371469316,0.3241614570309243,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2024-12-29,9.0,2.6665897369384766,2.6665897369384766,6.333410263061523,70.37114695496476,0.3333333333333333,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-01-05,5.0,2.4061543941497803,2.4061543941497803,2.5938456058502197,51.876808363387674,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-01-12,9.0,2.160830497741699,2.160830497741699,6.839169502258301,75.99068781321688,0.288888888888889,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-01-19,6.0,1.8505619764328003,1.8505619764328003,4.1494380235672,69.15718513081146,0.327072913924717,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-01-26,10.0,1.4426475763320923,1.4426475763320923,8.557352423667908,85.57343866324042,0.4399999999999999,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-02-02,5.0,1.199081301689148,1.199081301689148,3.800918698310852,76.01822192977319,0.1799999999999999,1.0,15-20%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-02-09,0.0,1.1883264780044556,1.1883264780044556,1.1883264780044556,11883264.780044554,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_OFF_WHITE_FULL SLEEVE,2025-02-16,1.0,0.9498631358146667,0.9498631358146667,0.05013686418533325,5.013636282170504,0.3,0.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2024-12-22,7.0,1.3277397155761719,1.3277397155761719,5.672260284423828,81.03217401723467,0.2969431643625191,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2024-12-29,7.0,1.4368869066238403,1.4368869066238403,5.56311309337616,79.47293065832991,0.2999999999999999,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-01-05,3.0,1.758734941482544,1.758734941482544,1.241265058517456,41.37536403270176,0.2666666666666667,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-01-12,4.0,1.563808560371399,1.563808560371399,2.436191439628601,60.90463372913071,0.3621654501216546,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-01-19,3.0,1.3640519380569458,1.3640519380569458,1.6359480619430542,54.531420293367496,0.2666666666666667,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-01-26,2.0,0.9693448543548584,0.9693448543548584,1.0306551456451416,51.53249961975897,0.45,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-02-02,1.0,0.7527747750282288,0.7527747750282288,0.24722522497177124,24.722275274424376,0.2999999999999999,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-02-09,1.0,0.5760670900344849,0.5760670900344849,0.42393290996551514,42.39286706788083,0.2999999999999999,0.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_GREEN_FULL SLEEVE,2025-02-16,0.0,0.3696449100971222,0.3696449100971222,0.3696449100971222,3696449.100971222,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2024-12-22,11.0,9.614749908447266,9.614749908447266,1.3852500915527344,12.593171202141948,0.2576124997367812,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2024-12-29,15.0,9.47534465789795,9.47534465789795,5.524655342102051,36.8310110600063,0.3050356191983882,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-01-05,21.0,9.436880111694336,9.436880111694336,11.563119888305664,55.062449438384384,0.2801055729532148,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-01-12,14.0,9.461204528808594,9.461204528808594,4.538795471191406,32.41994449426398,0.314960778754371,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-01-19,14.0,9.513867378234863,9.513867378234863,4.486132621765137,32.04378155276416,0.389844653517957,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-01-26,21.0,9.622909545898438,9.622909545898438,11.377090454101562,54.17659541162867,0.4846936588452628,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-02-02,6.0,9.895065307617188,9.895065307617188,3.8950653076171875,64.91764693087491,0.2346118335000384,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-02-09,5.0,9.833707809448242,9.833707809448242,4.833707809448242,96.67396284103917,0.2969381506429883,0.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_SWEATSHIRT_GREY_FULL SLEEVE,2025-02-16,1.0,9.932687759399414,9.932687759399414,8.932687759399414,893.2598433415078,0.4,0.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2024-12-22,4.0,2.4983139038085938,2.4983139038085938,1.5016860961914062,37.54205854963878,0.2940969922737306,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2024-12-29,4.0,2.8650872707366943,2.8650872707366943,1.1349127292633057,28.372747299714398,0.35,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-01-05,3.0,3.8692092895507812,3.8692092895507812,0.8692092895507812,28.97354640653802,0.1666666666666666,1.0,15-20%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-01-12,2.0,3.638819694519043,3.638819694519043,1.638819694519043,81.94057502307703,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-01-19,4.0,3.485628366470337,3.485628366470337,0.5143716335296631,12.859258690094851,0.4,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-01-26,3.0,2.910740852355957,2.910740852355957,0.08925914764404297,2.9752950038180863,0.4666666666666667,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-02-02,1.0,2.654508590698242,2.654508590698242,1.6545085906982422,165.44920457777843,1.0,1.0,40%+
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-02-09,1.0,2.068223476409912,2.068223476409912,1.068223476409912,106.82127942819693,0.2,0.0,15-20%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_POLO_PURPLE_FULL SLEEVE,2025-02-16,0.0,1.8105682134628296,1.8105682134628296,1.8105682134628296,18105682.134628292,0.0,0.0,0-5%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_T-SHIRT_RED_SHORT_SLEEVE,2024-12-22,24.0,17.59745979309082,17.59745979309082,6.40254020690918,26.677239746605018,0.2849979156244788,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_T-SHIRT_RED_SHORT_SLEEVE,2024-12-29,33.0,17.755268096923828,17.755268096923828,15.244731903076172,46.19614328321771,0.2893939393939393,1.0,20-30%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_T-SHIRT_RED_SHORT_SLEEVE,2025-01-05,27.0,17.58860969543457,17.58860969543457,9.41139030456543,34.856988218024476,0.3444444444444444,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_T-SHIRT_RED_SHORT_SLEEVE,2025-01-12,21.0,17.951501846313477,17.951501846313477,3.0484981536865234,14.516650962006796,0.3333333333333333,1.0,30-40%
KARNATAKA_BANGALORE_EBO_EBO_OFFLINE_MEN_RARE RABBIT_APPARELS_T-SHIRT_RED_SHORT_SLEEVE,2025-01-19,21.0,17.76669692993164,17.76669692993164,3.2333030700683594,15.396673954290305,0.3857142857142857,1.0,30-40%
